3.1316e-11	1.00467e-10	5.21035e-10	2.22704e-09	7.04334e-09	1.58536e-08	2.57589e-08	3.18091e-08	3.34397e-08	3.18016e-08	2.57435e-08	1.58354e-08	7.02509e-09	2.21148e-09	5.07296e-10	9.11212e-11	
3.15944e-11	1.01561e-10	5.24613e-10	2.23289e-09	7.04289e-09	1.58349e-08	2.57367e-08	3.1821e-08	3.34811e-08	3.18132e-08	2.57207e-08	1.58158e-08	7.0239e-09	2.21674e-09	5.10421e-10	9.19455e-11	
3.18614e-11	1.02641e-10	5.28154e-10	2.23867e-09	7.04241e-09	1.58163e-08	2.57149e-08	3.18328e-08	3.35219e-08	3.18247e-08	2.56982e-08	1.57965e-08	7.02267e-09	2.22192e-09	5.13506e-10	9.27565e-11	
3.2118e-11	1.03709e-10	5.31659e-10	2.24438e-09	7.04191e-09	1.57981e-08	2.56935e-08	3.18445e-08	3.35622e-08	3.1836e-08	2.5676e-08	1.57774e-08	7.02141e-09	2.22703e-09	5.16554e-10	9.35548e-11	
3.2365e-11	1.04764e-10	5.35128e-10	2.25001e-09	7.04138e-09	1.578e-08	2.56723e-08	3.18561e-08	3.36021e-08	3.18471e-08	2.56541e-08	1.57586e-08	7.0201e-09	2.23206e-09	5.19565e-10	9.43408e-11	
3.26031e-11	1.05807e-10	5.38563e-10	2.25558e-09	7.04083e-09	1.57622e-08	2.56515e-08	3.18675e-08	3.36414e-08	3.18581e-08	2.56326e-08	1.57399e-08	7.01877e-09	2.23701e-09	5.22539e-10	9.51152e-11	
3.2833e-11	1.06838e-10	5.41964e-10	2.26108e-09	7.04025e-09	1.57446e-08	2.56309e-08	3.18788e-08	3.36802e-08	3.1869e-08	2.56113e-08	1.57215e-08	7.0174e-09	2.2419e-09	5.25476e-10	9.58783e-11	
3.30554e-11	1.07858e-10	5.45331e-10	2.26652e-09	7.03965e-09	1.57273e-08	2.56107e-08	3.18899e-08	3.37186e-08	3.18798e-08	2.55903e-08	1.57033e-08	7.016e-09	2.24671e-09	5.28378e-10	9.66307e-11	
3.32709e-11	1.08868e-10	5.48664e-10	2.27189e-09	7.03902e-09	1.57102e-08	2.55908e-08	3.1901e-08	3.37565e-08	3.18904e-08	2.55696e-08	1.56853e-08	7.01456e-09	2.25145e-09	5.31244e-10	9.73728e-11	
3.34799e-11	1.09868e-10	5.51964e-10	2.27719e-09	7.03838e-09	1.56933e-08	2.55712e-08	3.19119e-08	3.37938e-08	3.19009e-08	2.55492e-08	1.56675e-08	7.0131e-09	2.25611e-09	5.34076e-10	9.81049e-11	
3.3683e-11	1.10857e-10	5.55232e-10	2.28243e-09	7.03772e-09	1.56766e-08	2.55518e-08	3.19227e-08	3.38308e-08	3.19112e-08	2.5529e-08	1.56499e-08	7.01161e-09	2.26071e-09	5.36874e-10	9.88274e-11	
3.38807e-11	1.11838e-10	5.58468e-10	2.28761e-09	7.03704e-09	1.56602e-08	2.55328e-08	3.19333e-08	3.38672e-08	3.19215e-08	2.55092e-08	1.56325e-08	7.01009e-09	2.26524e-09	5.39637e-10	9.95405e-11	
3.40735e-11	1.12808e-10	5.61673e-10	2.29272e-09	7.03634e-09	1.56439e-08	2.5514e-08	3.19439e-08	3.39032e-08	3.19316e-08	2.54896e-08	1.56154e-08	7.00855e-09	2.2697e-09	5.42367e-10	1.00245e-10	
